session_id,day,arm,purchased,order_value,refunded,support_contact
980,1,control,0,,0,0
981,1,treatment,0,,0,0
982,1,control,0,,0,0
983,1,treatment,0,,0,0
984,1,control,0,,0,0
985,1,treatment,0,,0,0
986,1,treatment,0,,0,0
987,1,control,0,,0,0
988,1,control,0,,0,0
989,1,control,0,,0,0
990,1,control,0,,0,0
991,1,treatment,1,89.78,0,0
992,1,treatment,0,,0,0
993,1,treatment,0,,0,0
994,1,control,0,,0,0
995,1,treatment,0,,0,0
996,1,control,0,,0,0
997,1,control,0,,0,0
998,1,treatment,0,,0,0
999,1,treatment,0,,0,0
1000,1,control,0,,0,0
1001,1,treatment,0,,0,0
1002,1,treatment,0,,0,0
1003,1,control,0,,0,0
1004,1,treatment,0,,0,0
1005,1,treatment,0,,0,0
1006,1,treatment,0,,0,0
1007,1,control,0,,0,0
1008,1,treatment,0,,0,0
1009,1,control,0,,0,0
1010,1,control,0,,0,0
1011,1,control,0,,0,0
1012,1,control,0,,0,0
1013,1,treatment,1,38.43,0,0
1014,1,treatment,0,,0,0
1015,1,control,0,,0,0
1016,1,treatment,0,,0,0
1017,1,treatment,0,,0,0
1018,1,treatment,0,,0,0
1019,1,control,0,,0,0
1020,1,treatment,0,,0,0
1021,1,control,0,,0,0
1022,1,treatment,0,,0,0
1023,1,control,0,,0,0
1024,1,control,0,,0,0
1025,1,control,0,,0,0
1026,1,treatment,0,,0,0
1027,1,treatment,0,,0,0
1028,1,treatment,1,54.67,0,0
1029,1,treatment,0,,0,0
1030,1,treatment,1,40.12,0,0
1031,1,control,0,,0,0
1032,1,control,0,,0,0
1033,1,treatment,0,,0,0
1034,1,treatment,0,,0,0
1035,1,control,0,,0,0
1036,1,treatment,0,,0,0
1037,1,treatment,0,,0,0
1038,1,treatment,0,,0,0
1039,1,control,0,,0,0
1040,1,control,0,,0,0
1041,1,treatment,0,,0,0
1042,1,treatment,0,,0,0
1043,1,control,0,,0,0
1044,1,treatment,0,,0,0
1045,1,control,0,,0,0
1046,1,control,0,,0,0
1047,1,control,0,,0,0
1048,1,treatment,0,,0,0
1049,1,control,0,,0,0
1050,1,control,0,,0,0
1051,1,control,0,,0,0
1052,1,control,0,,0,0
1053,1,control,0,,0,0
1054,1,treatment,0,,0,0
1055,1,control,0,,0,0
1056,1,treatment,0,,0,0
1057,1,treatment,0,,0,0
1058,1,treatment,1,69.26,0,0
1059,1,treatment,0,,0,0
1060,1,treatment,0,,0,0
1061,1,control,0,,0,0
1062,1,control,0,,0,0
1063,1,treatment,0,,0,0
1064,1,control,0,,0,0
1065,1,control,0,,0,0
1066,1,control,0,,0,0
1067,1,control,0,,0,0
1068,1,control,1,112.14,1,1
1069,1,treatment,0,,0,0
1070,1,treatment,0,,0,0
1071,1,treatment,0,,0,0
1072,1,control,0,,0,0
1073,1,treatment,0,,0,1
1074,1,control,0,,0,0
1075,1,control,0,,0,0
1076,1,treatment,0,,0,0
1077,1,treatment,0,,0,0
1078,1,treatment,1,44.87,0,0
1079,1,control,0,,0,0
1080,1,control,0,,0,0
1081,1,control,0,,0,0
1082,1,control,0,,0,0
1083,1,treatment,0,,0,0
1084,1,treatment,0,,0,0
1085,1,treatment,0,,0,0
1086,1,treatment,0,,0,0
1087,1,treatment,0,,0,0
1088,1,treatment,0,,0,0
1089,1,control,0,,0,0
1090,1,treatment,0,,0,0
1091,1,control,0,,0,0
1092,1,control,0,,0,0
1093,1,treatment,0,,0,0
1094,1,control,0,,0,0
1095,1,treatment,0,,0,0
1096,1,treatment,0,,0,0
1097,1,treatment,0,,0,0
1098,1,treatment,1,65.56,0,0
1099,1,control,0,,0,0
1100,1,treatment,0,,0,0
1101,1,control,0,,0,0
1102,1,treatment,0,,0,0
1103,1,treatment,0,,0,0
1104,1,control,0,,0,0
1105,1,control,0,,0,0
1106,1,treatment,0,,0,0
1107,1,control,0,,0,0
1108,1,control,1,63.14,0,0
1109,1,control,0,,0,0
1110,1,treatment,0,,0,0
1111,1,control,0,,0,0
1112,1,control,1,71.76,0,0
1113,1,treatment,0,,0,0
1114,1,control,0,,0,0
1115,1,control,0,,0,0
1116,1,treatment,0,,0,0
1117,1,treatment,0,,0,0
1118,1,treatment,0,,0,0
1119,1,treatment,0,,0,0
1120,1,control,1,49.57,1,1
1121,1,treatment,0,,0,0
1122,1,treatment,0,,0,0
1123,1,control,0,,0,0
1124,1,treatment,0,,0,0
1125,1,control,0,,0,0
1126,1,treatment,0,,0,0
1127,1,control,0,,0,0
1128,1,control,1,50.73,0,0
1129,1,control,0,,0,0
1130,1,treatment,0,,0,0
1131,1,treatment,0,,0,0
1132,1,treatment,0,,0,0
1133,1,control,0,,0,0
1134,1,treatment,0,,0,0
1135,1,control,0,,0,0
1136,1,control,0,,0,0
1137,1,control,0,,0,0
1138,1,treatment,0,,0,0
1139,1,control,0,,0,0
1140,1,control,0,,0,0
1141,1,treatment,0,,0,0
1142,1,treatment,0,,0,0
1143,1,treatment,1,55.37,0,0
1144,1,treatment,0,,0,0
1145,1,control,0,,0,0
1146,1,control,1,86.93,0,0
1147,1,treatment,0,,0,0
1148,1,treatment,1,80.67,0,0
1149,1,control,0,,0,0
1150,1,control,1,93.22,0,0
1151,1,control,0,,0,0
1152,1,treatment,0,,0,0
1153,1,treatment,0,,0,0
1154,1,treatment,0,,0,0
1155,1,control,0,,0,0
1156,1,treatment,0,,0,0
1157,1,treatment,0,,0,0
1158,1,treatment,0,,0,0
1159,1,control,0,,0,0
1160,1,treatment,0,,0,0
1161,1,control,0,,0,1
1162,1,control,0,,0,0
1163,1,treatment,0,,0,0
1164,1,control,0,,0,0
1165,1,control,0,,0,0
1166,1,treatment,0,,0,0
1167,1,treatment,0,,0,0
1168,1,treatment,0,,0,0
1169,1,control,0,,0,0
1170,1,treatment,0,,0,0
1171,1,treatment,0,,0,0
1172,1,control,0,,0,0
1173,1,treatment,0,,0,0
1174,1,treatment,0,,0,1
1175,1,control,0,,0,0
1176,1,treatment,0,,0,0
1177,1,treatment,0,,0,0
1178,1,control,0,,0,0
1179,1,treatment,0,,0,0
1180,1,treatment,0,,0,0
1181,1,control,0,,0,0
1182,1,treatment,0,,0,0
1183,1,treatment,0,,0,0
1184,1,treatment,0,,0,0
1185,1,control,0,,0,0
1186,1,control,0,,0,0
1187,1,treatment,1,26.58,0,0
1188,1,control,0,,0,0
1189,1,control,0,,0,0
1190,1,treatment,0,,0,0
1191,1,control,0,,0,0
1192,1,control,0,,0,0
1193,1,treatment,0,,0,0
1194,1,treatment,0,,0,0
1195,1,treatment,0,,0,0
1196,1,treatment,0,,0,0
1197,1,control,0,,0,0
1198,1,control,0,,0,0
1199,1,treatment,0,,0,0
1200,1,treatment,0,,0,0
1201,1,treatment,0,,0,0
1202,1,control,0,,0,0
1203,1,treatment,0,,0,0
1204,1,control,0,,0,0
1205,1,treatment,0,,0,0
1206,1,treatment,0,,0,0
1207,1,treatment,0,,0,0
1208,1,treatment,1,75.22,0,0
1209,1,treatment,0,,0,0
1210,1,treatment,0,,0,0
1211,1,treatment,1,72.13,0,0
1212,1,treatment,0,,0,0
1213,1,control,0,,0,0
1214,1,control,0,,0,0
1215,1,treatment,1,64.52,0,0
1216,1,control,0,,0,0
1217,1,control,0,,0,0
1218,1,treatment,0,,0,0
1219,1,treatment,0,,0,0
1220,1,control,0,,0,0
1221,1,treatment,0,,0,0
1222,1,treatment,0,,0,0
1223,1,control,0,,0,0
1224,1,treatment,0,,0,0
1225,1,control,0,,0,0
1226,1,control,0,,0,0
1227,1,treatment,0,,0,0
1228,1,control,0,,0,0
1229,1,control,0,,0,0
1230,1,control,0,,0,0
1231,1,control,0,,0,0
1232,1,treatment,0,,0,0
1233,1,control,0,,0,0
1234,1,treatment,0,,0,0
1235,1,treatment,0,,0,0
1236,1,treatment,0,,0,0
1237,1,treatment,1,131.48,0,0
1238,1,control,0,,0,0
1239,1,control,0,,0,0
1240,1,treatment,0,,0,0
1241,1,treatment,0,,0,0
1242,1,control,0,,0,0
1243,1,control,0,,0,0
1244,1,treatment,0,,0,0
1245,1,control,0,,0,0
1246,1,control,0,,0,0
1247,1,treatment,0,,0,0
1248,1,control,0,,0,0
1249,1,treatment,1,68.95,1,0
1250,1,treatment,0,,0,0
1251,1,control,0,,0,0
1252,1,treatment,0,,0,1
1253,1,treatment,0,,0,0
1254,1,treatment,0,,0,0
1255,1,control,0,,0,0
1256,1,control,0,,0,0
1257,1,control,0,,0,0
1258,1,treatment,1,59.51,0,0
1259,1,treatment,0,,0,0
1260,1,treatment,0,,0,0
1261,1,control,0,,0,0
1262,1,treatment,0,,0,0
1263,1,treatment,0,,0,0
1264,1,treatment,0,,0,0
1265,1,treatment,0,,0,0
1266,1,control,0,,0,0
1267,1,control,0,,0,0
1268,1,treatment,0,,0,0
1269,1,treatment,0,,0,0
1270,1,treatment,0,,0,0
1271,1,control,0,,0,0
1272,1,treatment,0,,0,0
1273,1,treatment,0,,0,0
1274,1,control,0,,0,0
1275,1,treatment,0,,0,0
1276,1,control,0,,0,0
1277,1,control,0,,0,0
1278,1,treatment,0,,0,0
1279,1,treatment,0,,0,0
1280,1,treatment,0,,0,0
1281,1,treatment,1,107.01,0,0
1282,1,treatment,0,,0,0
1283,1,control,0,,0,0
1284,1,treatment,0,,0,0
1285,1,control,0,,0,0
1286,1,treatment,0,,0,0
1287,1,control,1,95.0,0,0
1288,1,control,0,,0,0
1289,1,control,0,,0,0
1290,1,treatment,0,,0,0
1291,1,control,0,,0,0
1292,1,treatment,1,73.88,0,0
1293,1,control,0,,0,0
1294,1,control,0,,0,0
1295,1,treatment,0,,0,0
1296,1,treatment,0,,0,0
1297,1,control,0,,0,0
1298,1,control,0,,0,0
1299,1,control,0,,0,0
1300,1,control,1,55.1,0,0
1301,1,treatment,0,,0,1
1302,1,control,0,,0,0
1303,1,control,0,,0,0
1304,1,control,0,,0,0
1305,1,control,0,,0,0
1306,1,treatment,0,,0,0
1307,1,control,0,,0,0
1308,1,treatment,0,,0,0
1309,1,treatment,0,,0,0
1310,1,control,0,,0,0
1311,1,treatment,0,,0,0
1312,1,treatment,0,,0,0
1313,1,control,0,,0,0
1314,1,treatment,0,,0,0
1315,1,treatment,1,55.29,0,0
1316,1,treatment,0,,0,0
1317,1,treatment,1,53.62,0,0
1318,1,control,0,,0,0
1319,1,control,0,,0,0
1320,1,control,1,90.82,1,0
1321,1,treatment,0,,0,0
1322,1,treatment,0,,0,0
1323,1,control,0,,0,0
1324,1,treatment,0,,0,0
1325,1,control,0,,0,0
1326,1,treatment,0,,0,0
1327,1,treatment,0,,0,0
1328,1,treatment,0,,0,0
1329,1,treatment,0,,0,0
1330,1,treatment,1,99.98,0,1
1331,1,control,0,,0,0
1332,1,treatment,0,,0,0
1333,1,treatment,0,,0,0
1334,1,control,0,,0,0
1335,1,control,0,,0,0
1336,1,treatment,0,,0,0
1337,1,treatment,0,,0,0
1338,1,control,0,,0,0
1339,1,treatment,0,,0,0
1340,1,treatment,1,89.16,0,0
1341,1,control,0,,0,0
1342,1,control,0,,0,0
1343,1,control,0,,0,0
1344,1,treatment,0,,0,1
1345,1,treatment,0,,0,0
1346,1,control,0,,0,0
1347,1,control,0,,0,0
1348,1,control,0,,0,0
1349,1,treatment,0,,0,0
1350,1,treatment,0,,0,0
1351,1,control,0,,0,0
1352,1,control,0,,0,0
1353,1,control,0,,0,0
1354,1,treatment,0,,0,0
1355,1,treatment,0,,0,0
1356,1,treatment,0,,0,0
1357,1,control,1,90.04,0,0
1358,1,treatment,0,,0,0
1359,1,treatment,0,,0,0
1360,1,treatment,0,,0,0
1361,1,control,0,,0,0
1362,1,control,0,,0,0
1363,1,treatment,0,,0,0
1364,1,control,0,,0,0
1365,1,treatment,0,,0,0
1366,1,treatment,0,,0,0
1367,1,control,0,,0,0
1368,1,treatment,0,,0,0
1369,1,control,0,,0,0
1370,1,treatment,0,,0,0
1371,1,treatment,0,,0,0
1372,1,control,0,,0,0
1373,1,control,0,,0,0
1374,1,control,0,,0,0
1375,1,control,0,,0,0
1376,1,control,0,,0,0
1377,1,control,0,,0,0
1378,1,control,0,,0,0
1379,1,control,0,,0,0
1380,1,treatment,0,,0,0
1381,1,control,0,,0,0
1382,1,control,1,74.83,0,0
1383,1,treatment,0,,0,0
1384,1,treatment,0,,0,0
1385,1,control,0,,0,0
1386,1,control,0,,0,0
1387,1,control,1,67.91,0,0
1388,1,treatment,0,,0,0
1389,1,treatment,0,,0,0
1390,1,control,0,,0,0
1391,1,treatment,0,,0,0
1392,1,treatment,0,,0,0
1393,1,control,0,,0,0
1394,1,control,0,,0,0
1395,1,control,0,,0,0
1396,1,control,0,,0,0
1397,1,control,0,,0,0
1398,1,treatment,0,,0,0
1399,1,control,0,,0,0
1400,1,treatment,0,,0,0
1401,1,control,0,,0,0
1402,1,treatment,0,,0,1
1403,1,treatment,1,56.82,0,0
1404,1,treatment,0,,0,0
1405,1,treatment,0,,0,0
1406,1,treatment,0,,0,0
1407,1,treatment,0,,0,0
1408,1,control,0,,0,0
1409,1,control,0,,0,0
1410,1,treatment,0,,0,0
1411,1,treatment,0,,0,0
1412,1,treatment,0,,0,0
1413,1,control,0,,0,0
1414,1,control,0,,0,0
1415,1,treatment,0,,0,0
1416,1,treatment,0,,0,0
1417,1,control,0,,0,0
1418,1,control,0,,0,0
1419,1,control,0,,0,0
1420,1,control,0,,0,0
1421,1,treatment,0,,0,0
1422,1,treatment,0,,0,0
1423,1,control,0,,0,0
1424,1,treatment,0,,0,0
1425,1,treatment,0,,0,0
1426,1,control,1,38.07,0,0
1427,1,treatment,0,,0,0
1428,1,control,0,,0,0
1429,1,treatment,0,,0,0
1430,1,treatment,0,,0,0
1431,1,treatment,0,,0,0
1432,1,control,0,,0,0
1433,1,control,0,,0,0
1434,1,treatment,0,,0,0
1435,1,treatment,0,,0,0
1436,1,control,0,,0,0
1437,1,control,0,,0,0
1438,1,control,0,,0,0
1439,1,treatment,0,,0,0
1440,1,treatment,0,,0,0
1441,1,control,0,,0,0
1442,1,control,0,,0,0
1443,1,control,0,,0,0
1444,1,control,0,,0,0
1445,1,control,0,,0,0
1446,1,treatment,1,112.54,0,0
1447,1,control,0,,0,0
1448,1,control,0,,0,0
1449,1,control,1,63.33,0,0
1450,1,treatment,0,,0,0
1451,1,control,0,,0,0
1452,1,treatment,0,,0,0
1453,1,treatment,0,,0,0
1454,1,control,0,,0,0
1455,1,control,0,,0,0
1456,1,treatment,0,,0,0
1457,1,treatment,0,,0,0
1458,1,treatment,0,,0,0
1459,1,control,0,,0,0
1460,1,control,0,,0,0
1461,1,treatment,0,,0,0
1462,1,treatment,0,,0,0
1463,1,control,0,,0,0
1464,1,control,0,,0,0
1465,1,treatment,0,,0,0
1466,1,treatment,0,,0,0
1467,1,control,0,,0,0
1468,1,treatment,0,,0,0
1469,1,control,0,,0,0
1470,1,control,0,,0,0
1471,1,control,0,,0,0
1472,1,control,0,,0,0
1473,1,treatment,0,,0,0
1474,1,treatment,0,,0,0
1475,1,control,0,,0,1
1476,1,control,0,,0,0
1477,1,treatment,0,,0,0
1478,1,control,0,,0,0
1479,1,treatment,0,,0,0
1480,1,treatment,0,,0,0
1481,1,control,0,,0,0
1482,1,control,0,,0,0
1483,1,control,0,,0,0
1484,1,treatment,0,,0,0
1485,1,treatment,0,,0,0
1486,1,treatment,0,,0,0
1487,1,control,0,,0,1
1488,1,treatment,0,,0,0
1489,1,treatment,0,,0,0
1490,1,treatment,0,,0,0
1491,1,treatment,0,,0,0
1492,1,treatment,0,,0,0
1493,1,treatment,0,,0,0
1494,1,treatment,1,94.95,0,0
1495,1,control,0,,0,0
1496,1,treatment,0,,0,0
1497,1,treatment,0,,0,0
1498,1,treatment,0,,0,0
1499,1,control,0,,0,0
1500,1,treatment,0,,0,0
1501,1,treatment,0,,0,0
1502,1,treatment,1,74.05,0,0
1503,1,treatment,0,,0,0
1504,1,control,0,,0,0
1505,1,treatment,0,,0,0
1506,1,treatment,0,,0,0
1507,1,treatment,0,,0,0
1508,1,control,0,,0,0
1509,1,control,0,,0,0
1510,1,treatment,0,,0,0
1511,1,control,0,,0,0
1512,1,treatment,0,,0,0
1513,1,control,0,,0,0
1514,1,control,0,,0,0
1515,1,control,0,,0,0
1516,1,treatment,0,,0,0
1517,1,treatment,0,,0,0
1518,1,control,0,,0,0
1519,1,control,0,,0,0
1520,1,control,0,,0,0
1521,1,treatment,0,,0,0
1522,1,treatment,0,,0,0
1523,1,control,0,,0,0
1524,1,control,0,,0,0
1525,1,control,0,,0,0
1526,1,control,0,,0,0
1527,1,control,0,,0,0
1528,1,treatment,0,,0,0
1529,1,treatment,0,,0,0
1530,1,treatment,0,,0,0
1531,1,treatment,0,,0,0
1532,1,control,0,,0,0
1533,1,control,0,,0,0
1534,1,treatment,0,,0,0
1535,1,control,0,,0,0
1536,1,control,0,,0,0
1537,1,control,0,,0,0
1538,1,treatment,0,,0,0
1539,1,treatment,0,,0,0
1540,1,treatment,0,,0,0
1541,1,control,0,,0,0
1542,1,treatment,0,,0,0
1543,1,control,0,,0,0
1544,1,treatment,0,,0,0
1545,1,treatment,0,,0,0
1546,1,control,0,,0,0
1547,1,control,0,,0,0
1548,1,control,0,,0,0
1549,1,treatment,0,,0,0
1550,1,control,1,102.41,0,0
1551,1,control,0,,0,0
1552,1,control,0,,0,0
1553,1,treatment,0,,0,0
1554,1,treatment,0,,0,0
1555,1,control,0,,0,0
1556,1,control,0,,0,0
1557,1,control,0,,0,0
1558,1,treatment,0,,0,0
1559,1,control,0,,0,0
1560,1,control,0,,0,0
1561,1,control,0,,0,0
1562,1,control,0,,0,0
1563,1,control,0,,0,0
1564,1,control,0,,0,0
1565,1,control,0,,0,0
1566,1,control,0,,0,0
1567,1,control,0,,0,0
1568,1,control,0,,0,0
1569,1,control,0,,0,0
1570,1,control,0,,0,0
1571,1,control,0,,0,0
1572,1,treatment,0,,0,0
1573,1,treatment,0,,0,0
1574,1,treatment,0,,0,0
1575,1,control,0,,0,0
1576,1,treatment,0,,0,0
1577,1,control,0,,0,0
1578,1,treatment,0,,0,0
1579,1,control,0,,0,0
1580,1,treatment,0,,0,0
1581,1,control,0,,0,0
1582,1,control,0,,0,0
1583,1,treatment,0,,0,0
1584,1,control,0,,0,1
1585,1,treatment,0,,0,0
1586,1,treatment,0,,0,0
1587,1,control,0,,0,0
1588,1,treatment,0,,0,0
1589,1,treatment,0,,0,0
1590,1,treatment,0,,0,0
1591,1,treatment,0,,0,0
1592,1,treatment,0,,0,1
1593,1,control,0,,0,0
1594,1,control,1,69.24,0,0
1595,1,control,0,,0,0
1596,1,control,0,,0,0
1597,1,treatment,0,,0,0
1598,1,treatment,1,60.32,0,0
1599,1,control,0,,0,0
1600,1,treatment,0,,0,0
1601,1,control,0,,0,0
1602,1,treatment,1,51.05,0,0
1603,1,treatment,0,,0,0
1604,1,control,0,,0,0
1605,1,treatment,0,,0,0
1606,1,treatment,0,,0,0
1607,1,control,0,,0,0
1608,1,treatment,0,,0,1
1609,1,control,0,,0,0
1610,1,control,0,,0,0
1611,1,treatment,0,,0,0
1612,1,treatment,1,84.79,1,0
1613,1,treatment,1,31.14,0,0
1614,1,treatment,0,,0,0
1615,1,control,0,,0,0
1616,1,treatment,0,,0,0
1617,1,control,0,,0,0
1618,1,treatment,0,,0,0
1619,1,treatment,0,,0,0
1620,1,control,0,,0,0
1621,1,treatment,0,,0,0
1622,1,treatment,1,89.87,0,0
1623,1,control,0,,0,0
1624,1,treatment,0,,0,0
1625,1,treatment,0,,0,0
1626,1,treatment,1,68.51,0,0
1627,1,control,0,,0,0
1628,1,control,0,,0,0
1629,1,treatment,0,,0,0
1630,1,treatment,0,,0,0
1631,1,control,0,,0,0
1632,1,treatment,0,,0,0
1633,1,control,0,,0,0
1634,1,treatment,0,,0,0
1635,1,treatment,0,,0,0
1636,1,treatment,0,,0,0
1637,1,control,0,,0,0
1638,1,control,1,120.04,0,0
1639,1,control,0,,0,0
1640,1,control,0,,0,0
1641,1,control,0,,0,0
1642,1,treatment,0,,0,0
1643,1,treatment,0,,0,0
1644,1,treatment,0,,0,0
1645,1,control,0,,0,0
1646,1,treatment,0,,0,0
1647,1,control,0,,0,0
1648,1,treatment,0,,0,0
1649,1,treatment,0,,0,0
1650,1,control,0,,0,0
1651,1,control,0,,0,0
1652,1,treatment,0,,0,0
1653,1,control,1,21.48,0,0
1654,1,treatment,0,,0,0
1655,1,treatment,0,,0,0
1656,1,control,0,,0,0
1657,1,treatment,0,,0,0
1658,1,control,0,,0,0
1659,1,control,0,,0,0
1660,1,treatment,0,,0,0
1661,1,control,0,,0,0
1662,1,control,0,,0,0
1663,1,control,0,,0,0
1664,1,treatment,0,,0,0
1665,1,control,0,,0,0
1666,1,control,0,,0,0
1667,1,treatment,0,,0,0
1668,1,treatment,0,,0,0
1669,1,treatment,0,,0,0
1670,1,treatment,0,,0,0
1671,1,treatment,0,,0,0
1672,1,treatment,0,,0,0
1673,1,treatment,0,,0,0
1674,1,control,0,,0,0
1675,1,control,0,,0,0
1676,1,control,1,56.13,0,0
1677,1,treatment,0,,0,0
1678,1,treatment,0,,0,0
1679,1,control,0,,0,0
1680,1,treatment,0,,0,0
1681,1,control,0,,0,0
1682,1,treatment,0,,0,0
1683,1,treatment,0,,0,0
1684,1,treatment,0,,0,0
1685,1,treatment,0,,0,0
1686,1,treatment,0,,0,0
1687,1,control,0,,0,0
1688,1,treatment,0,,0,0
1689,1,control,0,,0,0
1690,1,control,0,,0,0
1691,1,treatment,0,,0,0
1692,1,treatment,0,,0,0
1693,1,treatment,0,,0,0
1694,1,treatment,0,,0,0
1695,1,treatment,0,,0,0
1696,1,treatment,0,,0,0
1697,1,treatment,0,,0,0
1698,1,treatment,0,,0,0
1699,1,control,0,,0,0
1700,1,treatment,0,,0,0
1701,1,treatment,0,,0,0
1702,1,treatment,0,,0,0
1703,1,treatment,0,,0,0
1704,1,control,0,,0,0
1705,1,control,0,,0,0
1706,1,control,0,,0,0
1707,1,control,0,,0,0
1708,1,treatment,0,,0,0
1709,1,control,0,,0,0
1710,1,treatment,0,,0,0
1711,1,control,0,,0,0
1712,1,treatment,0,,0,0
1713,1,control,0,,0,0
1714,1,treatment,0,,0,0
1715,1,control,0,,0,0
1716,1,control,0,,0,0
1717,1,treatment,0,,0,0
1718,1,treatment,0,,0,0
1719,1,control,0,,0,0
1720,1,treatment,0,,0,0
1721,1,control,0,,0,0
1722,1,treatment,0,,0,0
1723,1,control,0,,0,0
1724,1,control,0,,0,0
1725,1,control,0,,0,0
1726,1,treatment,0,,0,0
1727,1,treatment,0,,0,0
1728,1,treatment,0,,0,0
1729,1,control,0,,0,0
1730,1,control,0,,0,0
1731,1,control,0,,0,0
1732,1,control,0,,0,0
1733,1,control,0,,0,0
1734,1,treatment,0,,0,0
1735,1,control,0,,0,0
1736,1,control,0,,0,0
1737,1,control,0,,0,0
1738,1,control,0,,0,0
1739,1,treatment,0,,0,0
1740,1,treatment,0,,0,0
1741,1,control,0,,0,0
1742,1,control,0,,0,0
1743,1,control,0,,0,0
1744,1,treatment,0,,0,0
1745,1,treatment,0,,0,0
1746,1,control,0,,0,0
1747,1,treatment,0,,0,0
1748,1,treatment,0,,0,0
1749,1,control,1,63.61,0,0
1750,1,control,0,,0,0
1751,1,treatment,0,,0,0
1752,1,treatment,0,,0,0
1753,1,control,0,,0,0
1754,1,treatment,0,,0,0
1755,1,treatment,0,,0,0
1756,1,treatment,0,,0,0
1757,1,treatment,0,,0,0
1758,1,treatment,0,,0,0
1759,1,control,0,,0,0
1760,1,control,0,,0,0
1761,1,treatment,0,,0,0
1762,1,treatment,0,,0,0
1763,1,treatment,0,,0,0
1764,1,control,0,,0,0
1765,1,control,0,,0,0
1766,1,treatment,0,,0,0
1767,1,treatment,1,52.7,0,0
1768,1,treatment,0,,0,0
1769,1,control,0,,0,0
1770,1,treatment,0,,0,0
1771,1,treatment,0,,0,0
1772,1,control,0,,0,0
1773,1,control,0,,0,0
1774,1,control,0,,0,0
1775,1,control,1,93.33,0,0
1776,1,treatment,0,,0,0
1777,1,treatment,0,,0,0
1778,1,treatment,0,,0,0
1779,1,control,0,,0,0
1780,1,treatment,0,,0,0
1781,1,treatment,0,,0,0
1782,1,treatment,0,,0,0
1783,1,control,0,,0,0
1784,1,control,0,,0,0
1785,1,treatment,1,80.25,0,0
1786,1,control,0,,0,0
1787,1,treatment,0,,0,0
1788,1,control,0,,0,0
1789,1,treatment,0,,0,0
1790,1,control,1,116.65,0,1
1791,1,treatment,0,,0,0
1792,1,control,0,,0,0
1793,1,treatment,0,,0,0
1794,1,control,0,,0,0
1795,1,control,0,,0,0
1796,1,control,0,,0,0
1797,1,treatment,0,,0,0
1798,1,treatment,0,,0,0
1799,1,control,0,,0,0
1800,1,treatment,0,,0,0
1801,1,control,0,,0,0
1802,1,control,0,,0,0
1803,1,control,0,,0,0
1804,1,control,0,,0,0
1805,1,control,0,,0,0
1806,1,control,0,,0,0
1807,1,treatment,0,,0,0
1808,1,control,0,,0,0
1809,1,control,0,,0,0
1810,1,treatment,0,,0,0
1811,1,control,0,,0,0
1812,1,treatment,1,26.53,0,0
1813,1,treatment,0,,0,0
1814,1,treatment,0,,0,0
1815,1,control,0,,0,0
1816,1,treatment,1,73.25,0,0
1817,1,treatment,0,,0,0
1818,1,treatment,0,,0,0
1819,1,control,0,,0,0
1820,1,control,0,,0,0
1821,1,treatment,0,,0,0
1822,1,control,0,,0,0
1823,1,treatment,0,,0,0
1824,1,treatment,0,,0,0
1825,1,control,0,,0,0
1826,1,treatment,0,,0,0
1827,1,treatment,0,,0,0
1828,1,control,1,113.29,0,1
1829,1,treatment,0,,0,0
1830,1,control,0,,0,0
1831,1,treatment,1,71.54,0,0
1832,1,treatment,0,,0,0
1833,1,treatment,1,74.19,0,0
1834,1,treatment,0,,0,0
1835,1,treatment,0,,0,0
1836,1,treatment,0,,0,0
1837,1,treatment,0,,0,0
1838,1,control,0,,0,0
1839,1,treatment,0,,0,0
1840,1,treatment,0,,0,0
1841,1,control,0,,0,0
1842,1,treatment,0,,0,0
1843,1,control,0,,0,0
1844,1,control,0,,0,0
1845,1,control,0,,0,0
1846,1,treatment,0,,0,0
1847,1,treatment,0,,0,0
1848,1,control,0,,0,0
1849,1,treatment,0,,0,0
1850,1,treatment,0,,0,0
1851,1,treatment,0,,0,0
1852,1,treatment,0,,0,0
1853,1,treatment,0,,0,0
1854,1,treatment,0,,0,0
1855,1,treatment,0,,0,0
1856,1,control,0,,0,0
1857,1,treatment,0,,0,0
1858,1,control,0,,0,0
1859,1,treatment,0,,0,0
1860,1,control,0,,0,0
1861,1,treatment,0,,0,0
1862,1,control,0,,0,0
1863,1,control,0,,0,0
1864,1,control,1,89.99,0,0
1865,1,control,0,,0,0
1866,1,control,0,,0,0
1867,1,control,0,,0,0
1868,1,control,0,,0,0
1869,1,treatment,0,,0,0
1870,1,treatment,1,75.74,0,0
1871,1,treatment,0,,0,0
1872,1,treatment,1,43.92,0,0
1873,1,control,0,,0,0
1874,1,treatment,0,,0,0
1875,1,treatment,0,,0,0
1876,1,treatment,0,,0,0
1877,1,treatment,0,,0,0
1878,1,control,0,,0,0
1879,1,treatment,0,,0,0
1880,1,control,0,,0,0
1881,1,treatment,0,,0,0
1882,1,control,0,,0,0
1883,1,control,0,,0,0
1884,1,treatment,0,,0,0
1885,1,control,0,,0,0
1886,1,treatment,0,,0,0
1887,1,control,0,,0,0
1888,1,treatment,0,,0,0
1889,1,treatment,0,,0,0
1890,1,treatment,0,,0,0
1891,1,treatment,0,,0,0
1892,1,treatment,0,,0,0
1893,1,treatment,0,,0,0
1894,1,control,0,,0,0
1895,1,control,0,,0,0
